<! Entity=北京 type=短期日内母线负荷预测   createTime='2019-05-23 14:04:02' !>
<StSysLf::北京>
@ID NAME V01 V02 V03 V04 V05 V06 V07 V08 V09 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56 V57 V58 V59 V60 V61 V62 V63 V64 V65 V66 V67 V68 V69 V70 V71 V72 V73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 V88 V89 V90 V91 V92 V93 V94 V95 V96
#113 八里庄/220kV.2#主变-高 62.1424 63.333 62.936 63.7297 64.5233 63.7297 64.5233 66.5076 64.1265 68.8885 66.9044 69.2854 70.4758 65.3171 64.1265 65.7138 64.9203 62.936 65.3171 60.9519 59.7614 62.936 63.333 61.3487 59.7614 61.3487 58.9678 58.5709 54.2058 53.0154 51.4281 48.2534 45.4757 43.0947 41.9041 39.1263 36.3485 33.5707 31.9834 32.7771 34.1 32.725 31.625 31.075 30.525 30.25 29.975 29.7 29.425 29.15 28.9779 28.8688 29.0859 28.6929 28.6982 28.9037 29.15 29.15 29.7 30.25 31.625 32.45 34.1 34.65 36.85 39.875 42.075 44.55 48.675 51.7 52.525 55.825 56.65 60.225 63.25 64.625 63.8 67.65 66.825 67.375 68.2 68.2 66.55 67.1 67.375 67.925 67.1 66.825 67.1 65.725 66.0 63.8 66.0 64.35 64.075 63.525
#114 七家庄/220kV.4#主变-高 26.4048 26.4628 27.0392 27.0304 26.8026 27.5697 27.9983 27.7517 29.2193 28.8532 28.9548 28.853 27.4527 27.5943 26.8439 28.8982 27.363 26.6278 27.2696 28.4891 27.9245 28.6711 28.9128 29.478 29.7541 30.6156 29.9431 29.7108 30.6452 29.0855 29.0634 28.3181 27.208 26.547 25.3857 25.7403 25.1397 24.1227 23.0064 22.4675 21.5724 20.904 20.4437 19.7366 19.0369 18.5721 17.8637 17.6257 17.1582 16.9179 16.9911 16.7649 16.5302 16.5275 16.5729 16.8046 17.1133 16.9655 17.2658 17.4521 17.923 18.4731 19.404 19.5754 20.5619 21.1235 22.0593 23.5371 23.7162 24.1203 24.8367 26.065 24.8058 25.733 25.82 26.046 26.9548 26.5779 26.9684 27.1248 26.7015 27.259 27.5594 27.6843 27.4312 26.837 27.0128 26.0936 25.5762 25.7433 25.5131 25.3626 25.5279 25.5956 25.8827 26.3939
#115 朝阳/220kV.2215未运行 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
#116 莲花池/220kV.1#主变-高 92.7328 92.0739 95.0112 94.7806 94.6181 94.7423 93.8089 101.9686 100.3943 98.9698 101.0141 103.3054 103.8383 103.3968 103.9534 108.1595 105.6965 105.5682 104.1219 108.4582 106.1819 110.2183 112.6054 106.0006 104.4837 106.4292 105.8905 105.1375 104.7843 98.6154 95.0116 91.6854 86.9985 81.3501 78.7873 75.544 70.738 69.363 66.7193 61.4367 52.8569 51.1807 49.7926 48.7214 47.1675 46.3125 45.8448 45.5058 44.5205 43.7581 43.5821 43.4937 43.4963 43.1649 42.9424 43.0347 42.876 43.7359 43.8834 45.7626 48.7868 49.837 51.733 54.4033 59.9607 61.9684 68.1022 68.0025 72.7476 74.6804 76.3403 78.4405 82.9599 90.8625 90.2099 94.1937 96.509 96.4583 96.0299 98.1728 97.976 98.9987 101.436 104.1883 102.1499 105.0137 101.7911 101.5946 100.5764 103.6673 98.4943 96.9298 97.2823 94.7301 97.7947 97.4438
#117 陈留庄/220kV.陈牵 8.455 7.5149 7.9087 8.6226 10.6132 12.6038 14.5944 13.0126 11.8875 12.3093 14.8843 14.9679 14.2128 13.4578 12.7028 13.3534 14.004 11.5236 11.6271 13.2966 13.6546 14.0125 12.2919 10.5714 9.2841 9.6589 9.8494 8.632 7.8777 9.7508 11.624 13.497 10.9295 8.8588 10.5064 11.3874 10.3011 9.5506 10.9715 10.2611 8.0414 5.361 4.7653 4.0207 4.0207 3.8718 3.3506 3.1272 4.0207 4.0207 4.6908 5.361 4.0207 4.6908 4.6908 6.0311 8.0414 10.0518 6.0311 9.3817 13.4024 10.0518 9.3817 5.361 8.0414 8.0414 14.0725 25.4646 17.4231 9.3817 14.0725 15.7478 17.4231 28.8152 16.0829 13.4024 12.7323 9.3817 8.0414 6.7012 9.3817 12.0622 7.3713 7.3713 6.3661 5.361 5.361 8.7116 15.8595 23.0075 30.1554 17.7582 11.5596 11.4758 11.392 17.4231
#118 黄寺/220kV.1#主变-高 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
#119 长椿街/220kV.3#主变-高 123.5681 124.0825 124.3397 124.3397 124.8541 124.0825 126.9117 126.1401 127.6833 127.4261 129.4837 126.9117 124.0825 118.9385 117.3953 113.5375 107.8791 106.0787 101.9636 101.192 98.8772 97.5912 96.3052 95.2764 92.4473 91.4185 88.5893 86.2746 82.4166 81.3879 78.3015 73.9291 71.0999 69.8139 68.2708 66.7276 63.6412 62.3552 59.7833 58.4973 60.8217 60.1521 59.2593 58.1433 57.2505 56.8041 56.3577 55.9113 55.0185 54.3489 54.1257 54.1257 53.9025 53.9025 54.1257 53.9025 54.3489 55.0185 54.7953 55.9113 57.4737 59.4825 61.0449 62.6072 67.7408 72.2048 77.5616 81.8024 90.9536 96.0871 100.3279 105.4615 112.3806 115.9518 119.9694 121.5318 124.4334 125.5494 124.6566 126.8886 127.7814 130.2366 130.4598 131.3525 132.2454 132.6918 131.1293 131.5757 130.0134 128.451 125.103 124.6566 123.987 122.871 124.8798 124.6566
#120 阎村北/220kV.2#主变-高 23.8941 24.2523 23.9698 24.1489 24.2363 24.4458 24.9796 24.8506 25.2168 25.3616 25.503 25.7385 25.727 25.8394 25.5738 25.6129 26.3627 26.1587 25.5448 25.7537 25.6159 26.2975 26.9579 26.2553 26.3318 26.3192 26.7382 26.3637 26.0801 25.9657 25.2693 24.5754 24.0777 23.4922 23.008 22.1882 21.7535 21.3739 20.9135 20.3922 19.8 19.404 19.272 19.14 19.008 18.348 18.612 18.3832 18.3343 18.4036 18.084 17.952 18.216 18.216 18.348 18.084 18.348 18.216 18.348 18.48 18.876 19.272 19.668 20.724 21.12 21.384 21.78 21.912 22.044 22.308 22.572 23.1 23.76 24.156 24.024 24.552 24.684 25.08 25.608 25.344 25.74 26.532 26.4 26.268 26.4 25.608 24.948 24.156 23.76 23.496 23.892 23.364 23.76 23.892 24.552 24.816
#121 仁和/220kV.2#主变-高 35.8469 36.3228 36.4485 36.0023 36.5646 36.2325 37.4346 37.1121 37.243 37.1128 37.2624 36.898 37.6552 37.0903 36.5582 36.9832 37.5256 37.0161 38.538 37.9157 37.2018 39.6705 40.2689 40.336 40.2076 39.5415 40.0755 39.5802 38.0975 37.9028 37.777 38.5961 36.5569 34.0459 31.535 29.0239 28.5738 27.916 26.6965 26.7198 24.2163 23.5492 23.7871 23.6788 22.4729 22.2653 22.1809 22.4033 21.7684 22.237 21.5699 20.7562 21.1197 20.7742 21.1426 21.1735 21.4146 21.5364 22.4735 22.0049 23.0542 22.9943 24.0623 24.817 26.3626 27.4751 28.4477 29.3758 29.2327 30.4638 31.8972 32.5295 33.0251 33.8534 34.3065 33.8553 34.7267 35.1315 35.0941 36.2227 35.8372 36.4502 36.3773 37.0032 36.6377 36.5733 36.9677 37.5633 37.4228 36.5269 36.8653 36.8801 35.9474 36.0209 35.9855 36.5037
#122 鱼子山/220kV.2#主变-高 16.1153 16.4257 17.1829 18.1748 19.4882 20.9231 21.2032 21.5348 21.1414 21.4276 22.1634 22.2614 22.5141 22.9525 23.8423 24.0469 24.1512 24.0768 23.7518 22.414 22.7183 23.3813 24.4655 25.8644 27.3046 28.0437 30.5843 33.1317 33.3973 32.3429 29.8029 27.5704 26.4086 23.6263 21.2742 20.8386 21.0 20.4398 21.4517 23.2817 18.4846 18.4846 17.3042 16.6706 15.476 14.7384 14.4765 14.9015 14.4155 13.5868 12.8263 12.2046 11.6772 11.2692 11.2623 11.581 12.0102 12.7052 13.5084 14.4682 15.5638 16.9091 18.5375 18.711 18.7281 18.7292 19.2623 19.3901 20.7956 20.8861 21.0507 21.0113 20.8423 21.1533 20.3972 20.3292 20.2841 19.7416 19.556 19.557 19.7514 19.648 19.6489 21.4552 22.9436 22.1555 23.1936 21.6547 21.6491 20.4933 20.6216 19.2827 18.0419 16.8217 15.8349 14.8922
#123 龙潭湖/220kV.3#主变-高 24.8377 24.5641 24.2934 24.431 24.8964 24.9931 24.4352 24.8973 25.2353 25.6323 25.8458 25.5406 25.64 26.2522 25.8871 25.4723 24.9849 24.955 25.4068 24.0872 24.2064 23.7858 24.4694 23.8446 24.1323 24.1292 24.5006 24.1768 23.2762 22.5351 21.3104 20.5738 18.8427 18.2212 17.5351 16.2619 14.9887 14.305 13.7162 13.1426 13.4055 12.9475 12.4886 12.4886 12.0273 12.0273 11.7736 11.7441 11.6284 11.4269 11.3366 11.3572 11.5384 11.5214 11.3814 11.3847 11.5119 11.4727 11.5581 11.5592 11.5604 12.4824 12.976 13.771 14.8166 15.533 16.2487 17.0459 18.1629 18.4416 19.1022 19.7371 20.8735 21.9796 22.8154 23.3472 24.6523 24.8683 24.7366 25.3242 25.5272 25.974 26.5492 26.565 27.4829 27.1605 26.9595 27.2614 26.8398 27.103 26.0607 26.2033 26.5135 26.0871 26.3686 25.6997
#124 商务园/220kV.1#主变-高 14.9692 14.7751 15.5312 15.2459 15.2334 16.2548 14.964 15.7782 15.3005 16.4442 15.6338 16.1145 16.6447 17.5662 17.1033 17.2915 15.9068 17.2073 16.3774 16.8195 17.804 18.3608 17.7479 19.5538 17.974 18.8307 17.8878 18.6214 18.6006 18.1384 18.3139 18.2555 17.378 17.1604 16.8398 17.8214 16.4674 15.1135 14.6472 14.1239 13.0621 12.7904 12.5455 12.3018 12.1523 11.9467 11.8139 11.7356 11.6016 11.5294 11.4707 11.3257 11.3492 11.3879 11.2932 11.2619 11.3708 11.4759 11.4585 11.4282 11.3338 11.8181 13.0869 12.8204 12.9886 13.6035 13.6637 15.365 15.1213 14.9796 14.8423 16.7771 16.5029 17.9357 18.1552 17.8177 16.7481 15.6347 17.8165 16.7949 17.9138 19.2789 15.666 15.878 16.3327 17.9389 16.7946 16.1304 15.1887 15.6785 15.2918 15.8236 16.4024 16.4897 13.9515 16.4462
#125 于辛庄/220kV.1#主变-高 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
#126 堰上/220kV.3#主变-高 54.0597 53.9237 54.0596 54.3299 54.4651 54.8727 55.0076 55.1429 55.1429 55.6854 56.0916 55.6021 55.5528 55.6022 54.8727 53.6523 54.7362 55.2782 55.0074 56.091 55.9556 55.9556 56.9046 56.3617 56.3616 56.4985 56.6334 56.4988 56.2265 55.5493 54.8725 53.5173 52.4335 51.3494 50.4014 49.4525 49.7234 49.1807 48.6398 47.6918 44.4842 43.9557 43.2967 42.6359 41.9762 41.7123 41.7127 41.1842 41.1842 40.9203 40.5234 40.2603 39.9957 39.9955 40.2605 39.5998 39.6002 39.4686 39.3359 39.4678 39.8637 39.7316 40.5234 40.9205 41.8439 42.5047 43.1633 43.824 45.1436 45.9355 47.784 49.5002 51.084 52.7998 54.2527 55.0445 55.5721 56.3639 56.7604 56.7603 58.2123 57.6842 57.6836 58.3439 57.0242 56.3636 56.4951 55.4395 54.9119 54.5158 54.6482 54.5162 55.4396 55.7035 55.3078 56.0996
#127 军都/220kV.2216未运行 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
#128 长椿街/220kV.1#主变-高 61.7899 60.9969 60.4022 61.9881 59.8074 60.3277 60.625 60.5507 60.7987 62.5829 61.7899 62.3847 61.3934 60.4022 61.3934 59.411 58.8162 58.6179 58.4197 57.825 57.825 57.6267 57.825 55.6442 54.8513 54.653 53.4636 53.6618 53.0671 50.2916 50.2916 47.7145 44.4434 42.3122 40.1811 39.3881 39.5863 38.1986 37.2074 36.6126 28.9042 28.2346 27.7882 27.1186 26.8954 26.2258 26.0026 25.7794 25.5562 25.7794 25.333 25.333 24.8866 25.1098 25.1098 24.8866 25.1098 25.333 25.1098 25.7794 25.333 26.0026 28.0114 29.3506 31.1362 33.8146 36.2698 39.6178 41.4034 42.5193 42.5193 49.4385 48.0993 49.4385 52.5633 53.4561 56.3577 59.2593 59.7057 63.9465 65.0624 64.1697 63.9465 65.5088 65.0624 65.2856 65.5088 65.7321 66.1785 66.1785 64.1697 63.2769 63.0536 62.8304 63.7233 64.8392
#129 榆管营/220kV.1#主变-高 74.1248 75.1762 75.5267 75.8772 76.7534 75.702 76.7534 76.7534 78.1553 80.6085 81.1343 82.1857 83.7628 84.9895 84.1133 83.7628 83.0618 83.4124 83.4124 83.938 84.8143 87.0923 88.8316 89.4113 89.3469 89.896 90.2466 89.7208 89.0199 87.7932 85.3399 83.2371 79.0314 76.5781 73.7743 72.022 70.0944 67.2907 63.9611 62.5592 56.2597 54.9738 53.3663 53.3663 52.0804 52.2412 52.0804 51.7589 50.6337 50.6337 50.3122 49.9908 49.83 49.5085 49.3478 49.83 49.3478 49.83 49.6693 50.6337 52.0804 53.6878 54.1701 56.2597 58.3493 59.9568 62.5286 62.8501 63.4931 64.779 67.0294 67.9939 69.9228 72.3339 73.4591 74.745 75.7095 76.5132 76.6739 77.3169 78.9243 80.5317 81.014 80.5317 80.2103 80.8532 77.4776 77.3169 76.6739 76.3524 76.5132 74.745 74.9058 75.5487 75.8702 76.9954
#130 玉泉营/220kV.4#主变-高 70.7922 70.3745 70.5834 73.9243 68.7041 68.9128 72.045 71.2097 73.2978 77.0565 76.43 75.1772 78.3094 74.5507 77.8917 81.6504 81.0239 77.2653 79.3534 77.474 76.8477 78.5181 77.6829 80.3975 80.815 77.8917 78.7269 76.8477 78.1005 76.8477 74.1332 70.3745 65.1543 65.1543 63.0662 59.3075 57.0106 52.6256 49.4934 47.4053 48.4008 46.632 45.3456 45.024 43.8984 42.9336 42.2904 41.4864 40.8432 40.5216 39.8784 39.7176 39.5568 39.396 38.7528 38.9136 39.2352 39.396 39.7176 39.5568 42.7728 41.808 44.7024 48.0792 50.9736 50.9736 54.0288 55.476 55.6368 64.32 62.2296 64.1592 65.928 63.3552 66.2496 71.3952 68.9832 71.0736 73.3248 73.0032 75.2544 75.576 75.576 77.3448 76.38 79.596 76.2192 75.2544 77.3448 75.7368 77.184 76.7016 75.0936 76.38 76.8624 74.772
#131 高井电厂/220kV.0丙#高厂变-高 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
#132 左安门/220kV.2213未运行 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
#133 康宁/220kV.2218未运行 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
#134 翠湖热电厂/220kV.1#主变-高 -68.2893 -68.8214 -68.0786 -68.2893 -68.0786 -68.511 -68.6108 -68.9323 -68.511 -68.511 -68.6108 -68.4001 -68.2893 -68.4001 -68.511 -68.6108 -68.4001 -68.6108 -69.0432 -68.511 -68.511 -69.0432 -69.0432 -68.6108 -72.7686 -72.1255 -72.6578 -72.6578 -73.5114 -72.9793 -72.5469 -72.9793 -74.1435 -74.3652 -73.9328 -74.5758 -74.7865 -74.7865 -74.3652 -74.7865 -80.1426 -80.7269 -80.6397 -80.3868 -80.3868 -80.5612 -80.8926 -80.3868 -80.6397 -80.5612 -80.7269 -80.8926 -80.5612 -80.9799 -80.8926 -81.0584 -80.9799 -81.5642 -81.1456 -80.9799 -80.9799 -80.6397 -81.0584 -81.1456 -81.2241 -80.3083 -81.0584 -80.6397 -80.7269 -80.8926 -80.8926 -80.5612 -79.8897 -79.9682 -111.5403 -108.95 -108.5313 -108.3656 -108.1127 -107.6068 -107.947 -107.8598 -107.947 -108.1127 -107.947 -107.5284 -107.6941 -106.6911 -108.2784 -108.0255 -75.7818 -77.9622 -77.9622 -78.0494 -78.2936 -78.1279
#135 龙潭湖/220kV.4#主变-高 24.1267 23.9777 23.3334 24.2224 24.6608 25.0727 24.8338 24.8263 24.9497 25.433 25.1016 25.2032 25.9222 25.2157 25.4878 24.6927 24.6173 24.4321 23.7999 23.8892 23.3329 23.0833 24.0037 22.8859 23.0057 22.7989 22.4276 22.5358 21.8902 20.5707 20.1413 18.992 18.3316 17.5016 16.1724 15.6683 15.0896 13.9085 13.3414 12.7966 13.4149 12.9559 12.498 12.498 12.0207 12.0207 11.7779 11.7839 11.566 11.173 11.1781 11.1888 11.3237 11.3169 10.9708 10.9662 11.1066 11.0209 11.2499 11.3436 11.5741 12.0425 12.9089 13.7453 14.6541 15.2355 16.0073 16.8811 18.0171 18.2848 18.5167 19.7175 20.7055 21.7775 22.5622 23.568 24.5324 24.5668 24.9423 25.0894 25.2642 25.7165 25.9055 26.1076 27.1934 26.802 26.6063 26.9946 26.8383 26.8692 25.8317 25.8642 25.7894 25.8072 26.0565 25.4438
#136 国华热电厂/220kV.0#启备变-高等值负荷 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
#137 知春里/220kV.2#主变-高 111.637 111.637 114.4475 112.0384 113.4438 117.4588 114.849 118.4625 120.47 120.8716 117.8603 122.4776 121.0723 122.2768 120.47 118.864 115.652 115.652 114.849 114.849 114.0459 121.0723 114.849 112.0384 111.0347 111.4362 114.6483 107.0197 105.4137 104.6106 98.9896 95.376 90.9595 86.9444 83.3308 79.7173 76.3046 70.8842 68.0737 63.2557 65.3211 62.8088 60.5756 59.0402 57.5049 56.9466 55.5508 54.7134 53.876 53.5968 53.3176 52.7594 52.7594 52.6198 52.3406 53.3176 53.5968 54.4342 54.2947 55.4113 57.5049 60.5756 61.6922 64.4836 69.0896 69.2292 76.4871 78.7203 81.5118 83.3263 88.0718 91.8404 100.494 101.8898 102.1689 110.683 108.8685 112.9162 114.8702 114.4515 117.5222 114.5911 116.266 118.4992 121.849 121.7094 121.849 121.849 120.0345 120.0345 119.3366 118.6388 118.0805 116.4056 115.9868 115.7077
#138 东风/220kV.2#主变-高 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
#139 酒仙桥/220kV.3#主变-高 43.9165 43.5738 43.7656 43.1343 43.5764 43.2146 44.3069 44.3519 44.099 45.0866 45.3751 45.7357 44.1969 46.6523 43.6943 45.3843 43.9033 44.4872 43.7288 43.9321 43.4354 45.878 44.6106 45.9156 44.9415 44.6489 44.1662 43.9561 43.8723 41.9413 40.5219 40.4063 38.5439 37.2746 36.2753 34.8347 34.0927 33.5487 32.5004 31.0218 26.1161 25.3125 24.5089 24.2411 23.9732 23.3036 23.0357 22.7678 22.3661 22.2321 21.8303 21.5625 21.6964 21.4286 21.4286 21.2946 21.2946 21.4286 21.2946 21.6964 22.2321 22.6339 23.4375 24.2411 25.3125 26.7857 28.125 30.6696 29.4643 31.6071 30.6696 33.75 36.8303 35.7589 37.9018 39.1071 39.5089 41.3839 41.6518 42.8571 42.5893 44.3303 45.9375 44.5982 45.2678 45.2678 45.0 45.0 44.3303 43.7946 43.7946 43.9286 45.5357 45.0 44.1964 44.3303
#140 康宁/220kV.2#主变-高 55.6791 55.6791 56.3657 56.2284 55.8164 56.3657 56.503 57.1895 56.0911 55.745 55.8439 55.5472 55.0612 55.0612 55.2672 54.3747 53.9628 54.2374 53.0016 54.2374 54.6493 53.6881 53.2762 52.1777 53.2762 51.9031 50.942 51.2956 50.4705 50.3762 50.1867 50.5987 50.5987 50.6673 50.942 49.3629 49.3629 48.8136 49.3629 48.4017 46.6962 44.9543 45.6243 44.9543 45.6243 44.9543 45.6243 45.6243 45.3563 45.8923 44.0834 45.3563 44.9543 45.3563 44.6193 45.2223 44.9543 45.6243 44.4853 44.7335 44.8237 44.3049 46.1602 45.4903 46.4858 46.0288 47.1661 46.1602 47.3662 48.1701 47.0982 49.3761 50.649 52.4244 54.1998 54.6017 54.8697 55.6737 56.4776 56.3436 57.4156 57.1476 58.4205 57.2816 57.5496 56.3436 56.0757 56.2096 56.6116 57.0136 56.4776 56.3436 56.3436 56.8796 57.1476 58.3535
#141 康宁/220kV.2217未运行 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
